name,creditScore,income,loanAmount,monthDuration,approval,rate,yearlyReimbursement,loanAmountOnIncome,yearlyReimbursementOnIncome
John Doe,664,157701,1944342,5, false,0,0,12.32929404,0
John Doe,388,224381,1202865,12, false,0,0,5.360814864,0
John Doe,511,175409,830557,20, false,0.08,84388.50523,4.73497369,0.481095641
John Doe,552,210154,1583645,9, false,0,0,7.53564053,0
John Doe,732,274946,429332,7, true,0.059,78049.40927,1.561513897,0.283871776
John Doe,413,59503,1384923,29, false,0,0,23.27484329,0
John Doe,577,278219,954613,27, false,0.085,90913.56706,3.431156751,0.3267698
John Doe,484,149388,382202,3, false,0.055,163981.681,2.558451817,1.097689781
John Doe,781,246137,322577,11, true,0.063,40940.38103,1.310558754,0.166331681
John Doe,723,290916,733214,30, true,0.085,67819.47064,2.520363266,0.233123894
John Doe,842,210151,1666265,16, false,0,0,7.928893986,0
John Doe,581,284566,837593,23, true,0.08,80696.58777,2.943405045,0.283577756
John Doe,589,198592,1831272,10, false,0,0,9.221277796,0
John Doe,849,163341,385580,7, false,0.059,70820.30098,2.360583075,0.433573328
John Doe,815,286384,1630967,15, false,0,0,5.695035337,0
John Doe,537,15747,1459459,23, false,0,0,92.68171715,0
John Doe,343,189829,980328,13, false,0.067,118569.5184,5.164268895,0.624612248
John Doe,301,198239,1072365,22, false,0,0,5.409455254,0
John Doe,480,116127,953772,30, false,0.085,88616.0644,8.213180397,0.763096131
John Doe,762,258689,1691447,18, false,0,0,6.538534688,0
John Doe,681,23308,1553146,1, false,0,0,66.63574738,0
John Doe,520,100020,121693,6, true,0.059,24132.77958,1.216686663,0.24127954
John Doe,350,33786,1974254,25, false,0,0,58.43408512,0
John Doe,633,275745,116928,21, true,0.08,11511.72002,0.424043954,0.041747702
John Doe,505,152641,1590284,10, false,0,0,10.418459,0
John Doe,846,218761,1698731,19, false,0,0,7.765236948,0
John Doe,493,219071,112712,16, true,0.067,11893.03071,0.514499865,0.054288476
John Doe,763,161316,1333704,23, false,0,0,8.26764859,0
John Doe,335,60724,1548508,16, false,0,0,25.50075753,0
John Doe,592,190323,745158,11, false,0.063,98863.85291,3.915228322,0.519452998
John Doe,512,140478,1968755,25, false,0,0,14.01468557,0
John Doe,512,238644,1586047,9, false,0,0,6.646079516,0
John Doe,410,293875,1779337,12, false,0,0,6.054740961,0
John Doe,379,12920,813627,13, false,0.067,95468.80156,62.97422601,7.389226127
John Doe,559,133039,398793,26, true,0.085,38110.89137,2.997564624,0.286464055
John Doe,631,183216,1189626,18, false,0,0,6.493024627,0
John Doe,408,265353,1980353,10, false,0,0,7.463088791,0
John Doe,522,273055,657989,25, false,0.08,61070.44859,2.40973064,0.223656218
John Doe,611,88354,261797,21, true,0.08,25894.51465,2.963046382,0.29307688
John Doe,772,12173,1669694,9, false,0,0,137.163723,0
John Doe,343,17524,704155,14, false,0.067,79093.43972,40.18232139,4.513435273
John Doe,612,103103,43565,15, true,0.067,4770.046003,0.422538626,0.046264861
John Doe,714,192591,1923131,12, false,0,0,9.985570458,0
John Doe,749,268869,1355138,3, false,0,0,5.040142225,0
John Doe,840,47487,879028,8, false,0.059,139245.6664,18.51091878,2.932290236
John Doe,812,137944,1782797,16, false,0,0,12.92406339,0
John Doe,638,296516,444131,15, true,0.067,47636.45533,1.497831483,0.160653912
John Doe,307,287085,930776,5, false,0.059,257061.6938,3.242161729,0.89542015
John Doe,522,57098,1601976,1, false,0,0,28.05660443,0
John Doe,649,238680,480078,21, true,0.08,47789.09992,2.011387632,0.200222473
John Doe,348,240573,660470,11, false,0.063,88139.63166,2.745403682,0.366373748
John Doe,844,140416,147545,5, true,0.059,37412.79806,1.050770567,0.266442557
John Doe,322,185142,1208961,7, false,0,0,6.529912176,0
John Doe,677,167820,885631,18, false,0.08,92987.28291,5.27726731,0.554089399
John Doe,349,187591,65300,2, true,0.055,50904.79479,0.348097723,0.271360539
John Doe,519,68958,524996,7, false,0.059,95440.42296,7.613271847,1.384036993
John Doe,669,16756,1808809,12, false,0,0,107.9499284,0
John Doe,437,32217,111760,24, true,0.08,10588.33643,3.468976006,0.328656809
John Doe,836,35970,563482,12, false,0.063,69339.41301,15.66533222,1.927701223
John Doe,478,127660,452763,13, false,0.067,54040.36251,3.546631678,0.423314762
John Doe,793,243293,1086378,30, false,0,0,4.465307263,0
John Doe,651,257634,255881,19, true,0.08,26810.88122,0.993195774,0.104065772
John Doe,340,296973,751169,19, false,0.08,77917.90096,2.529418499,0.262373687
John Doe,377,118604,607465,17, false,0.067,60766.54675,5.121791845,0.512348207
John Doe,655,264424,1237235,10, false,0,0,4.678981484,0
John Doe,669,121956,1203194,22, false,0,0,9.86580406,0
John Doe,731,221270,400339,15, true,0.067,42655.60423,1.809278257,0.192776265
John Doe,813,252943,1048735,17, false,0,0,4.146131737,0
John Doe,357,283562,1390228,27, false,0,0,4.902730267,0
John Doe,489,252918,1547915,11, false,0,0,6.120224737,0
John Doe,455,51927,290827,21, false,0.08,28857.14564,5.600689429,0.555725261
John Doe,627,137373,742856,11, false,0.063,94280.7692,5.407583732,0.686312224
John Doe,468,47621,805981,18, false,0.08,86677.94565,16.92490708,1.820162232
John Doe,845,90633,675479,22, false,0.08,66101.95251,7.452903468,0.729336472
John Doe,646,163791,1432734,1, false,0,0,8.747330439,0
John Doe,466,194730,1584745,8, false,0,0,8.138165665,0
John Doe,724,122597,1508465,22, false,0,0,12.30425704,0
John Doe,454,125238,1089157,30, false,0,0,8.696697488,0
John Doe,319,22511,60030,21, true,0.08,5985.401714,2.666696282,0.265887864
John Doe,377,8718,248787,20, false,0.08,25143.91569,28.53716449,2.884138069
John Doe,637,277680,813469,15, true,0.067,86390.93305,2.929519591,0.311116872
John Doe,618,245723,1043026,17, false,0,0,4.244722716,0
John Doe,412,160445,551542,26, true,0.085,52896.72476,3.43757674,0.329687586
John Doe,369,128723,396294,18, true,0.08,41783.74052,3.078657272,0.324601979
John Doe,380,272316,461904,11, true,0.063,59580.34273,1.696205878,0.218791194
John Doe,473,277239,1459275,7, false,0,0,5.263599277,0
John Doe,365,121276,1648381,21, false,0,0,13.59198028,0
John Doe,807,182322,902118,11, false,0.063,119688.5241,4.947938263,0.65646781
John Doe,527,3079,1747527,3, false,0,0,567.5631699,0
John Doe,363,41177,1961311,29, false,0,0,47.63122617,0
John Doe,420,270358,1987318,25, false,0,0,7.350690566,0
John Doe,823,120336,835236,28, false,0.085,78774.16744,6.940865576,0.654618464
John Doe,423,70246,1147828,6, false,0,0,16.34011901,0
John Doe,576,44845,645179,12, false,0.063,79392.65699,14.38686587,1.770379239
John Doe,724,3688,1057432,14, false,0,0,286.7223427,0
John Doe,605,262127,937851,23, true,0.08,89296.83624,3.577849668,0.340662489
John Doe,316,267576,523431,3, false,0.055,266490.7722,1.956195623,0.995944226
John Doe,317,95733,940290,7, false,0.059,165894.8302,9.822004951,1.73289075
John Doe,469,114831,1212805,18, false,0,0,10.56165147,0
John Doe,442,17365,294865,22, false,0.08,28898.31332,16.98042039,1.664170073
John Doe,601,283137,1945529,21, false,0,0,6.871334372,0
John Doe,682,39209,576511,30, false,0.085,53226.69457,14.70353745,1.357512167
John Doe,451,196235,1336899,4, false,0,0,6.812744923,0
John Doe,325,34594,1770315,22, false,0,0,51.17404752,0
John Doe,502,23858,1642495,26, false,0,0,68.84462235,0
John Doe,551,137885,278136,12, true,0.063,33245.88734,2.017159227,0.241113155
John Doe,581,159080,1154645,29, false,0,0,7.258266281,0
John Doe,785,66667,609628,9, false,0.063,88917.76807,9.144374278,1.333759852
John Doe,637,142068,425976,11, false,0.063,54647.10324,2.998395135,0.384654554
John Doe,662,245968,1346316,23, false,0,0,5.473541274,0
John Doe,816,154156,1026173,16, false,0,0,6.65671787,0
John Doe,586,48516,1366340,5, false,0,0,28.16266799,0
John Doe,618,48404,1263370,14, false,0,0,26.10052888,0
John Doe,304,282587,1770014,22, false,0,0,6.263607314,0
John Doe,702,265204,1331488,6, false,0,0,5.02061809,0
John Doe,819,153688,1009166,3, false,0,0,6.566329186,0
John Doe,632,142246,407800,1, false,0.055,711960.8931,2.866864446,5.005138233
John Doe,675,274408,1921582,12, false,0,0,7.002645695,0
John Doe,533,25772,268315,4, false,0.055,86320.14489,10.41110508,3.349377033
John Doe,548,132720,700084,7, false,0.059,129935.8699,5.274894515,0.979022528
John Doe,618,278270,678253,17, true,0.067,69003.40472,2.437391742,0.247972849
John Doe,303,219761,1246559,7, false,0,0,5.672339496,0
John Doe,715,80846,1035676,24, false,0,0,12.81047918,0
John Doe,674,138669,1306362,17, false,0,0,9.420721286,0
John Doe,502,115694,101777,6, true,0.059,20183.26368,0.879708541,0.17445385
John Doe,781,124090,648329,18, false,0.08,69099.53378,5.22466758,0.556850139
John Doe,674,75336,963727,23, false,0.08,93103.22053,12.79238346,1.235839712
John Doe,571,12975,219220,17, false,0.067,21636.36078,16.8955684,1.667542257
John Doe,306,65485,186195,19, true,0.08,19469.33616,2.843322898,0.29730986
John Doe,841,269692,1496755,11, false,0,0,5.549867998,0
John Doe,703,202994,175690,29, true,0.085,16356.14068,0.865493561,0.080574503
John Doe,749,238344,1499084,21, false,0,0,6.289581445,0
John Doe,741,160040,1585999,26, false,0,0,9.910016246,0
John Doe,645,211540,1355956,5, false,0,0,6.409927201,0
John Doe,302,191396,1830680,23, false,0,0,9.564881189,0
John Doe,375,264447,1752159,18, false,0,0,6.625747314,0
John Doe,544,119781,855682,21, false,0.08,84904.56558,7.143720623,0.708831664
John Doe,594,235403,629903,11, true,0.063,80373.25562,2.675849501,0.34142834
John Doe,426,131374,1896562,11, false,0,0,14.43635727,0
John Doe,526,176981,465310,7, false,0.059,82905.67598,2.629152282,0.468443935
John Doe,366,81609,353924,4, false,0.055,102613.3046,4.336825595,1.257377307
John Doe,829,74562,1365500,0, false,0,0,18.3136182,0
John Doe,807,182583,1739896,11, false,0,0,9.529342819,0
John Doe,722,111020,1786004,13, false,0,0,16.08722753,0
John Doe,770,185343,168697,30, true,0.085,15575.04314,0.910188138,0.084033619
John Doe,782,157056,1431365,25, false,0,0,9.113723767,0
John Doe,418,200887,1595415,6, false,0,0,7.941852882,0
John Doe,464,105564,931333,21, false,0.08,92559.27688,8.822448941,0.876807215
John Doe,653,286011,177483,14, true,0.067,19787.35296,0.620546063,0.069183888
John Doe,685,46763,206528,10, false,0.063,29323.93603,4.416483117,0.627075594
John Doe,817,137812,1190352,6, false,0,0,8.637506168,0
John Doe,766,57815,544915,21, false,0.08,54155.64396,9.425149183,0.936705768
John Doe,701,72296,38431,17, true,0.067,3833.873151,0.531578511,0.053030225
John Doe,689,248492,1766764,8, false,0,0,7.109943177,0
John Doe,641,57552,1449345,24, false,0,0,25.1832256,0
John Doe,597,62980,392710,19, false,0.08,40576.47735,6.235471578,0.644275601
John Doe,343,224446,1027449,14, false,0,0,4.577711343,0
John Doe,690,69867,347329,19, false,0.08,35818.35955,4.971288305,0.512664914
John Doe,509,202829,293527,5, false,0.059,72108.0717,1.447164853,0.355511646
John Doe,470,18232,1798581,15, false,0,0,98.64968188,0
John Doe,468,38618,192839,24, false,0.08,18269.90165,4.99350044,0.473092901
John Doe,409,70958,589339,25, false,0.08,54935.78434,8.305462386,0.77420142
John Doe,483,117398,72808,28, true,0.085,6825.72719,0.620180923,0.058141767
John Doe,602,228003,167675,9, true,0.063,25156.65004,0.73540699,0.110334733
John Doe,556,178907,293233,8, true,0.059,46070.86649,1.639024745,0.257512934
John Doe,664,86386,1743096,8, false,0,0,20.1779918,0
John Doe,744,100059,133238,19, true,0.08,13820.6253,1.331594359,0.138124759
John Doe,504,171848,830480,1, false,0.055,3352417.349,4.832642801,19.5080382
John Doe,749,193194,416236,12, true,0.063,50227.60371,2.154497552,0.259985319
John Doe,406,74128,605133,26, false,0.085,58416.13421,8.163352579,0.788044116
John Doe,705,222761,1421722,19, false,0,0,6.382275174,0
John Doe,725,85933,1262670,13, false,0,0,14.69365669,0
John Doe,405,244508,44312,15, true,0.067,4817.999079,0.181229244,0.019704873
John Doe,314,230242,506797,5, false,0.059,126467.3541,2.201149226,0.549280123
John Doe,731,293720,868290,1, false,0.055,973472.6746,2.956182759,3.314288011
John Doe,507,164496,495614,13, true,0.067,58647.4114,3.012924326,0.356527888
John Doe,704,165710,1641101,9, false,0,0,9.903451813,0
John Doe,842,9466,1150708,7, false,0,0,121.5622227,0
John Doe,404,285444,1561449,14, false,0,0,5.470246353,0
John Doe,351,108699,229705,8, false,0.059,39018.02432,2.113220913,0.358954768
John Doe,746,42119,1575472,18, false,0,0,37.40525654,0
John Doe,445,7911,507405,22, false,0.08,49654.33598,64.1391733,6.276619388
John Doe,835,177137,445104,18, true,0.08,47439.61613,2.512766954,0.26781314
John Doe,502,136851,1797411,20, false,0,0,13.13407282,0
John Doe,503,64085,382299,2, false,0.055,210614.5741,5.965498947,3.286487853
John Doe,435,196038,1338071,6, false,0,0,6.825569532,0
John Doe,325,281182,415869,5, false,0.059,110870.937,1.479002923,0.39430311
John Doe,488,22263,695229,17, false,0.067,68798.75699,31.22800162,3.090273413
John Doe,610,69527,978044,23, false,0.08,94100.8076,14.06711062,1.353442657
John Doe,547,237655,1200187,15, false,0,0,5.050123078,0
John Doe,737,134229,287520,25, true,0.08,26685.81903,2.142011041,0.198808149
John Doe,549,242857,1913485,23, false,0,0,7.879060517,0
John Doe,498,215156,1505893,17, false,0,0,6.99907509,0
John Doe,813,293826,21502,27, true,0.085,2047.765449,0.073179365,0.006969313
John Doe,353,34886,114708,15, true,0.067,12559.67949,3.288081179,0.360020624
John Doe,635,110146,740191,26, false,0.085,71385.74024,6.720089699,0.648101068
John Doe,732,274312,1979341,7, false,0,0,7.215655895,0
John Doe,714,189448,1493743,1, false,0,0,7.884712428,0
John Doe,400,2109,830955,30, false,0.085,77005.47236,394.0042674,36.51278917
John Doe,445,194318,1099925,22, false,0,0,5.660438045,0
John Doe,779,259306,824735,13, false,0.067,98869.13928,3.180547307,0.381283654
John Doe,463,214638,1640961,29, false,0,0,7.64524921,0
John Doe,605,211086,56330,12, true,0.063,6897.363403,0.266858058,0.032675608
John Doe,408,76919,810987,13, false,0.067,93989.32465,10.5433898,1.221925982
John Doe,662,206656,792456,25, true,0.08,73629.46229,3.834662434,0.356289981
John Doe,592,143145,1958464,22, false,0,0,13.68167942,0
John Doe,374,36755,268120,17, false,0.067,26747.62742,7.294789825,0.727727586
John Doe,833,142982,403821,18, true,0.08,42487.89442,2.824278581,0.297155547
John Doe,604,44748,1513033,14, false,0,0,33.81230446,0
John Doe,460,75695,1496779,29, false,0,0,19.77381597,0
John Doe,818,299068,1303166,28, false,0,0,4.35742373,0
John Doe,531,270464,1340984,10, false,0,0,4.958086843,0
John Doe,827,85278,218639,10, true,0.063,30257.24112,2.56383827,0.354807115
John Doe,838,157486,181116,25, true,0.08,16939.23769,1.150045083,0.107560276
John Doe,356,58701,373461,14, false,0.067,41636.68985,6.362089232,0.709301202
John Doe,683,86451,613701,26, false,0.085,59020.28223,7.098830551,0.682702135
John Doe,615,42160,832070,25, false,0.08,77562.1808,19.73600569,1.839710171
John Doe,308,75951,510306,25, false,0.08,47621.09599,6.718884544,0.626997617
John Doe,585,257113,1426969,14, false,0,0,5.549968302,0
John Doe,648,236860,1762293,8, false,0,0,7.440230516,0
John Doe,716,84697,744411,9, false,0.063,110101.0571,8.789107052,1.299940459
John Doe,606,17521,570227,27, false,0.085,54080.33236,32.54534559,3.086600785
John Doe,534,30710,1773528,23, false,0,0,57.75083035,0
John Doe,482,159232,1377569,5, false,0,0,8.651332647,0
John Doe,456,275381,159276,17, true,0.067,15720.0666,0.57838413,0.05708479
John Doe,840,50252,25208,24, true,0.08,2376.762569,0.501631776,0.047296875
John Doe,361,255333,1421095,15, false,0,0,5.56565348,0
John Doe,371,156692,1087493,28, false,0,0,6.940322416,0
John Doe,443,27037,875626,10, false,0.063,121943.1388,32.38621149,4.510231859
John Doe,652,3015,416967,7, false,0.059,77389.2417,138.2975124,25.66807353
John Doe,481,294372,1530459,18, false,0,0,5.199064449,0
John Doe,301,45283,1918238,18, false,0,0,42.36110682,0
John Doe,480,138872,1812816,17, false,0,0,13.05386255,0
John Doe,499,31390,1704103,17, false,0,0,54.28808538,0
John Doe,559,231528,796979,14, false,0.067,89184.8139,3.442257524,0.385200986
John Doe,762,286645,740992,25, true,0.08,68774.27107,2.585051196,0.239928382
John Doe,405,236563,1450655,8, false,0,0,6.132214252,0
John Doe,388,95425,516214,6, false,0.059,113051.5642,5.4096306,1.184716418
John Doe,428,67587,405747,9, false,0.063,63682.98042,6.003329043,0.942237123
John Doe,718,23343,1275638,15, false,0,0,54.6475603,0
John Doe,429,47632,663920,24, false,0.08,62900.93343,13.93852872,1.32056041
John Doe,557,225149,75220,19, true,0.08,7742.253455,0.334089869,0.034387243
John Doe,584,149527,1482006,25, false,0,0,9.911293613,0
John Doe,825,205179,819708,14, false,0.067,91388.19787,3.995087217,0.445407171
John Doe,537,190163,1174886,1, false,0,0,6.178310187,0
John Doe,366,116021,1152474,18, false,0,0,9.933322416,0
John Doe,491,79880,1671513,8, false,0,0,20.92530045,0
John Doe,441,231419,505783,20, true,0.08,51766.4809,2.18557249,0.223691576
John Doe,758,240294,1029097,10, false,0,0,4.282657911,0
John Doe,380,78400,1783771,30, false,0,0,22.75218112,0
John Doe,358,124471,1635962,14, false,0,0,13.14331852,0
John Doe,787,36135,1462748,16, false,0,0,40.48008856,0
John Doe,764,71972,1118717,3, false,0,0,15.54378091,0
John Doe,456,62740,755377,2, false,0.055,626695.7299,12.03979917,9.988774783
John Doe,752,297513,1836432,12, false,0,0,6.172610945,0
John Doe,526,211716,1766105,13, false,0,0,8.341858905,0
John Doe,314,231080,1834464,23, false,0,0,7.93865328,0
John Doe,769,95340,102722,15, true,0.067,11247.30094,1.077428152,0.117970432
John Doe,404,254484,1003252,13, false,0,0,3.942298926,0
John Doe,427,199093,1509804,8, false,0,0,7.583410768,0
John Doe,551,215346,421254,21, true,0.08,42211.25808,1.956172857,0.196015984
John Doe,543,288327,1029398,13, false,0,0,3.570244896,0
John Doe,818,265325,153536,3, true,0.055,62033.02222,0.578671441,0.23380014
John Doe,506,272376,1716812,2, false,0,0,6.303095721,0
John Doe,707,81338,1544343,17, false,0,0,18.98673437,0
John Doe,601,231953,1757648,2, false,0,0,7.577604084,0
John Doe,561,73184,1918067,12, false,0,0,26.2088298,0
